WEO Country Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,Estimates Start After,Subject Descriptor
632,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,19.512,19.706,19.218,19.175,20.5095,21.0465,21.007,19.26,21.4,21.678,2.0,2.0,2.0,2019.0,General government structural balance
636,2.405,0.945,-0.454,1.41,4.844,0.464,4.72,2.671,0.465,-1.26,-6.568,-8.445,-10.462,-13.468,-6.144,2.762,-1.935,-7.84,-3.875,-3.802,-8.136,-2.1,2.948,5.578,6.738,6.135,5.321,6.259,6.226,2.855,7.108,6.875,7.087,8.482,9.47,6.916,2.399,3.727,5.816,4.38,-2.15,3.583,4.461,4.313,4.778,4.265,2019.0,"Gross domestic product, constant prices"
636,68.606,59.726,64.939,52.378,34.951,31.943,35.84,33.932,39.314,40.006,41.448,40.25,36.333,47.45,25.746,25.021,32.099,28.819,21.089,19.147,19.077,7.246,8.72,9.022,10.275,12.069,14.376,16.737,19.709,18.702,21.566,25.838,29.319,32.676,35.911,37.915,36.64,37.615,47.099,49.816,46.062,49.624,52.407,55.394,58.748,62.288,2019.0,"Gross domestic product, current prices"
636,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,19.512,19.706,19.218,19.175,20.5095,21.0465,21.007,19.26,21.4,21.678,2.0,2.0,2.0,2019.0,General government net debt
636,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,134.982,181.617,136.042,114.464,141.759,101.472,103.181,84.948,87.841,91.26,30.572,24.963,21.784,19.119,16.803,16.995,21.748,19.053,15.298,14.75,16.14,13.42,11.276,9.27,7.693,6.259,2019.0,General government gross debt
636,-0.37,-0.883,-0.8,-0.551,0.102,-0.288,-1.238,-3.205,-1.489,-2.155,-1.726,-2.346,-2.085,-0.786,-1.079,0.061,-0.116,-0.695,-2.021,-0.588,0.45,3.331,4.794,2.004,-0.539,-3.22,0.332,3.149,-0.766,-6.005,-10.078,-4.956,-4.299,-9.514,-4.797,-3.913,-4.105,-3.3,-3.551,-3.778,-4.76,-4.019,-3.924,-3.91,-3.905,-3.774,2019.0,Current account balance
634,12.678,2.613,2.41,2.393,2.375,2.359,2.343,2.327,21.908,21.269,1.003,3.402,4.181,1.316,-1.401,3.965,3.495,-1.004,8.95,-3.678,11.752,-4.823,0.985,0.459,-0.197,9.211,7.986,-6.614,6.306,11.637,9.931,2.206,9.947,-0.712,6.717,-3.551,-10.702,-4.374,-6.427,-0.622,-6.996,-0.823,1.947,2.611,1.609,2.325,2018.0,"Gross domestic product, constant prices"
634,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,20.289,30.437,34.08,32.766,32.844,30.708,27.581,15.719,22.197,25.068,28.752,22.645,29.078,32.135,27.013,24.389,22.125,26.63,28.582,24.166,24.433,22.997,27.873,30.657,42.392,48.562,41.288,41.745,28.325,19.617,21.429,24.198,21.882,20.985,20.469,20.662,20.624,2018.0,General government total expenditure
238,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,19.512,19.706,19.218,19.175,20.5095,21.0465,21.007,19.26,21.4,21.678,2.0,2.0,2.0,2019.0,Output gap in percent of potential GDP
662,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,15.172,14.565,13.668,12.877,11.439,13.098,12.675,13.508,13.597,14.461,14.842,14.59,14.385,14.465,13.197,16.142,15.857,15.214,16.503,17.743,18.434,17.803,17.317,19.76,18.597,17.528,17.618,17.473,17.547,2019.0,General government total expenditure
662,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,-70.852,-71.674,-133.56,-87.6,79.3,-75.808,-155.093,-125.465,-127.698,-133.081,-52.36,-31.47,-158.656,-227.757,-483.735,-430.391,-346.076,-378.519,-553.142,-854.439,-998.332,-944.15,-785.305,-1905.7,-1554.349,-1227.435,2.0,2.0,2.0,2019.0,General government net lending/borrowing
960,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,-7.395,-15.953,-6.393,9.8,7.6,6.937,-0.162,13.522,9.934,4.821,6.777,7.298,4.576,7.949,5.004,-2.114,-13.821,7.783,2.29,-1.472,2.528,7.399,10.33,7.033,6.842,3.692,4.585,-40.584,28.073,24.41,11.735,5.873,5.668,2019.0,Volume of exports of goods and services
423,-0.258,-0.172,-0.178,-0.205,-0.222,-0.18,-0.019,-0.008,-0.108,-0.249,-0.154,-0.42,-0.638,0.11,0.074,-0.205,-0.468,-0.418,0.292,-0.17,-0.489,-0.316,-0.393,-0.297,-0.788,-0.995,-1.284,-2.565,-4.121,-1.74,-2.764,-0.638,-0.967,-0.352,-0.942,-0.089,-0.88,-1.154,-1.1,-1.65,-2.462,-2.408,-2.014,-1.649,-1.409,-1.15,2019.0,Current account balance
935,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,52.602,41.524,41.692,41.881,41.169,40.846,43.022,44.657,49.117,42.323,42.007,41.145,40.171,40.449,43.933,43.183,42.732,44.164,42.143,42.122,41.432,39.75,38.983,40.598,41.155,47.911,45.308,44.561,43.921,43.215,42.177,2019.0,General government total expenditure
935,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,-12.813,-4.547,-3.587,-3.514,-2.053,-2.937,-4.799,-4.993,-5.578,-1.734,-3.542,-4.025,-3.347,-4.539,-5.589,-4.2,-2.302,-0.923,0.436,-0.132,-0.194,0.872,0.818,0.245,-0.565,-3.824,-3.469,-3.001,-2.245,-1.607,-1.143,2019.0,General government structural balance
128,-5.564,0.555,3.137,1.971,5.362,9.93,8.479,-1.178,4.224,5.398,2.376,4.031,-0.131,-1.415,13.289,7.003,3.121,9.208,7.575,2.553,13.667,2.395,6.376,-1.024,7.137,11.293,13.965,5.838,4.77,-11.944,0.541,7.444,2.709,1.471,3.897,4.561,3.662,4.255,3.572,0.544,-8.077,7.0,2.4,2.1,2.1,2.1,2019.0,Volume of imports of goods and services
128,2.495,2.456,2.473,2.414,2.481,2.55,2.639,2.643,2.672,2.633,2.65,2.636,2.623,2.564,2.545,2.598,2.634,2.673,2.681,2.689,2.713,2.741,2.71,2.706,2.733,2.755,2.807,2.795,2.804,2.724,2.666,2.66,2.645,2.639,2.666,2.716,2.766,2.791,2.825,2.882,2.861,2.893,21.678,2.0,2.0,2.0,2019.0,Employment
611,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,26.955,26.841,28.755,28.233,25.975,21.883,21.915,22.153,20.432,18.34,19.247,17.366,18.843,21.728,23.045,25.054,24.13,24.709,29.472,27.143,25.605,24.112,24.454,22.586,22.187,26.446,24.372,23.751,23.146,21.68,21.21,19.005,18.679,18.172,17.854,17.498,2019.0,General government revenue
611,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,19.512,19.706,19.218,19.175,20.5095,21.0465,21.007,19.26,21.4,21.678,2.0,2.0,2.0,2019.0,General government structural balance
611,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,-2.812,-0.622,-5.711,-6.789,-4.667,-4.651,-1.276,-2.496,-3.346,-4.831,-3.644,-3.4,-4.302,-3.889,-3.429,-0.872,0.581,-1.592,0.872,-3.569,-0.753,-0.945,-1.739,-4.015,-6.65,-15.011,-7.485,-3.467,-1.575,0.349,-1.166,-2.202,-1.812,-1.914,-1.601,-1.438,2019.0,General government primary net lending/borrowing
321,0.073,0.082,0.09,0.099,0.109,0.119,0.135,0.152,0.171,0.185,0.201,0.22,0.234,0.246,0.264,0.275,0.292,0.303,0.322,0.332,0.333,0.34,0.333,0.343,0.367,0.364,0.39,0.421,0.458,0.489,0.494,0.501,0.486,0.502,0.524,0.541,0.575,0.524,0.533,0.588,0.545,0.574,0.604,0.635,0.659,0.682,2018.0,"Gross domestic product, current prices"
321,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,19.512,19.706,4.608,-2.23,-12.448,57.623,-15.714,-30.414,1.099,4.162,0.15,-0.697,3.289,2018.0,Volume of Imports of goods
243,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,19.512,19.706,19.218,19.175,20.5095,21.0465,21.007,19.26,21.4,21.678,2.0,2.0,2.0,2019.0,Six-month London interbank offered rate (LIBOR)
243,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,-3.207,-2.458,-4.552,-5.487,-6.96,-8.638,-38.889,-32.267,-4.366,-11.88,1.534,-54.0,-52.373,-54.119,-67.415,-156.531,-90.969,-80.536,-1.058,-108.219,-117.408,-91.511,-100.159,-345.034,-158.427,-103.183,-83.412,-100.433,-107.52,2019.0,General government net lending/borrowing
248,26.073,29.653,31.863,32.184,34.745,37.421,39.356,37.921,43.375,45.203,48.306,52.493,55.63,58.087,61.853,64.573,66.894,70.992,74.137,71.643,74.044,78.706,83.227,87.081,96.768,105.062,113.008,118.585,128.577,130.291,136.456,150.267,159.56,175.196,186.847,179.31,181.967,195.011,202.268,205.989,185.913,199.065,205.198,212.509,220.963,230.437,2019.0,"Gross domestic product, current prices"
248,2097.141,2087.382,2026.375,1732.499,1794.733,2044.313,1461.92,1332.147,1234.671,1182.529,1173.126,1286.617,1375.712,1572.842,1858.323,1980.373,2037.13,2253.233,2257.861,1598.768,1461.838,1909.424,2180.386,2434.977,2700.118,3025.012,3351.476,3588.311,4267.473,4241.938,4633.247,5192.875,5664.886,6030.502,6347.0,6099.351,6046.302,6216.606,6318.477,6221.667,5315.519,5589.243,5709.292,2.0,2.0,2.0,2018.0,"Gross domestic product per capita, current prices"
253,-21.798,-2.425,-4.189,5.198,11.168,10.1,-6.3,5.4,35.696,-8.345,-2.014,29.272,0.695,7.317,1.0,12.986,-11.637,20.279,-6.08,4.005,14.766,5.968,0.549,5.566,2.922,9.181,10.179,11.572,-5.124,-10.507,8.364,4.808,-0.268,6.52,-1.762,13.197,2.857,-0.442,4.474,4.189,-13.15,9.23,4.621,3.649,3.719,3.602,2019.0,Volume of Imports of goods
253,-4.545,-19.841,-14.851,20.93,-4.808,-4.04,-12.632,13.253,-8.309,-1.332,10.085,-10.139,13.575,14.881,2.791,10.359,7.95,27.032,3.101,2.872,13.155,-1.439,4.433,3.122,2.052,3.135,7.753,2.383,1.144,-10.406,13.251,6.91,0.637,6.28,2.041,3.896,0.949,3.357,1.292,2.679,-30.019,13.924,5.775,4.734,3.562,3.626,2019.0,Volume of exports of goods and services
253,-15.197,-21.86,-14.705,12.909,-11.144,-6.582,-16.0,1.7,-5.457,-0.715,56.947,-12.212,20.974,20.939,-6.164,28.52,-6.08,27.637,-4.763,-1.839,11.858,-4.222,2.605,-0.471,7.597,29.697,16.574,18.423,6.282,-9.296,13.993,10.289,-3.1,2.924,-1.681,3.075,-1.001,6.013,-1.668,1.716,-8.902,6.915,3.101,2.73,2.374,4.088,2019.0,Volume of exports of goods
642,6.657,8.058,11.564,15.148,19.224,33.16,31.44,33.333,35.579,33.457,36.271,37.175,42.366,45.774,66.501,84.131,141.296,306.767,259.843,454.391,822.85,1225.982,1436.746,2184.857,3139.612,4316.629,5274.146,6264.841,8844.107,7095.919,8072.293,10064.619,11430.511,10840.521,10746.852,7795.42,6661.365,7084.543,7564.712,6925.019,5754.394,6197.917,6140.861,2.0,2.0,2.0,2017.0,"Gross domestic product, current prices"
939,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,12172.59,12251.125,12764.756,13593.909,15543.769,16373.39,16259.389,17816.247,19002.242,20423.802,22107.532,23745.181,26147.895,28858.787,31186.392,29678.795,25443.999,26188.173,28223.172,29209.491,29708.234,30657.411,31221.487,32207.438,33937.436,35292.537,36976.362,35035.621,36602.446,37957.399,2.0,2.0,2.0,2019.0,"Gross domestic product per capita, constant prices"
939,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,8.669,7.307,6.041,5.406,5.927,5.107,4.768,5.658,5.598,5.113,4.703,4.632,3.766,4.504,7.199,6.607,6.106,9.764,10.162,10.448,9.792,9.059,9.124,8.296,8.396,18.687,22.378,25.56,28.047,30.33,31.89,2019.0,General government gross debt
939,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,0.021,-0.165,-0.158,-0.399,-0.563,-0.48,-0.246,-0.309,-0.445,-0.818,-1.273,-1.45,-1.226,-2.545,-3.34,-2.115,0.502,0.349,0.305,-0.437,0.073,0.191,0.406,0.397,0.718,0.61,0.832,1.219,0.699,0.374,-0.04,-0.042,-0.044,2019.0,Current account balance
734,0.766,0.88,1.01,1.123,1.237,1.357,1.547,1.799,2.143,2.779,3.287,3.676,4.271,5.107,6.069,7.221,8.15,9.248,10.15,11.102,12.366,13.734,15.479,16.942,18.473,20.73,22.826,25.136,27.995,30.879,33.123,36.281,41.187,45.292,48.988,53.103,57.194,60.057,63.352,66.552,68.405,72.579,76.636,81.245,86.849,92.793,2019.0,"Gross domestic product corresponding to fiscal year, current prices"
644,12.557500000000001,5.43,5.23,-0.18,9.05,20.47,-11.82,-4.66,6.87,11.05,5.005,44.996,2.053,4.714,6.293,14.835,-8.999,2.6,2.3,7.084,-4.123,-4.3,14.002,6.233,7.852,12.32,18.519,18.424,39.245,7.138,14.564,35.919,15.0,7.652,7.114,9.377,6.152,16.504,10.581,19.515,16.112,8.0,8.04,8.04,8.04,8.04,2019.0,"Inflation, end of period consumer prices"
644,2.004,2.16,2.63,3.786,3.169,3.883,4.065,4.024,4.893,5.732,5.281,4.849,4.205,5.219,7.094,8.372,10.194,10.017,11.328,15.454,17.184,15.382,16.679,20.009,20.236,24.572,29.276,35.563,46.915,57.774,71.335,93.889,124.417,153.929,185.472,224.881,280.893,329.658,354.209,413.105,501.846,598.784,765.12,949.325,2.0,2.0,2019.0,General government total expenditure
819,0.013,0.013,0.013,0.012,0.013,0.012,0.012,0.011,0.011,0.012,0.012,0.012,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.01,0.01,0.01,0.01,0.01,0.01,0.009,0.009,0.009,0.008,0.008,0.008,0.008,0.009,0.009,0.01,0.01,0.01,0.01,0.009,0.008,0.008,0.009,0.009,0.009,0.009,2018.0,Gross domestic product based on purchasing-power-parity (PPP) share of world total
819,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,19.512,19.706,19.218,19.175,20.5095,21.0465,21.007,19.26,21.4,21.678,2.0,2.0,2.0,2019.0,Six-month London interbank offered rate (LIBOR)
819,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,1.053,1.209,1.379,1.452,1.579,1.773,1.306,1.355,1.434,1.68,1.894,2.133,2.28,2.423,2.863,2.735,2.887,3.132,3.383,3.566,3.67,3.832,4.08,4.228,4.548,4.84,5.334,5.722,7.63,8.554,9.079,9.448,9.762,10.078,2018.0,General government gross debt
819,-3.151,-13.496,-9.173,-8.7,-5.345,-5.417,-2.514,1.536,5.535,-1.274,-9.174,-4.925,-2.422,-5.089,-1.85,-1.463,0.813,-2.649,-0.416,-2.393,-5.076,-6.198,-1.014,-5.554,-12.5,-6.816,-13.018,-8.541,-13.948,-3.838,-4.119,-4.82,-1.354,-8.933,-5.798,-3.492,-3.627,-6.72,-8.489,-12.889,-15.3,-12.1,-6.9,-6.0,-7.8,-7.6,2018.0,Current account balance
172,-1.403,-0.478,-0.923,-1.124,-0.021,-0.806,-0.693,-1.731,-2.694,-5.797,-7.159,-6.866,-5.275,-1.304,0.852,5.143,4.646,6.038,6.317,6.56,9.024,9.942,10.969,7.404,11.061,5.898,8.535,10.328,7.265,5.053,3.716,-3.968,-5.312,-4.878,-3.661,-2.198,-4.877,-2.361,-4.772,-1.236,-4.893,-2.096,-0.906,-0.048,0.326,0.935,2019.0,Current account balance
132,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,19.512,19.706,19.218,19.175,20.5095,21.0465,21.007,19.26,21.4,21.678,2.0,2.0,2.0,2019.0,Six-month London interbank offered rate (LIBOR)
648,20.415,22.031,23.846,26.384,32.217,38.119,59.677,73.827,82.354,89.152,100.0,108.642,118.946,126.637,128.803,137.795,139.31,143.184,144.78,150.291,151.57,158.379,172.015,201.312,230.074,241.484,246.448,259.682,271.24,283.593,297.913,312.201,326.703,343.827,365.358,390.233,418.425,452.106,481.587,515.856,547.557,580.642,612.528,643.904,676.171,709.979,2018.0,"Inflation, average consumer prices"
648,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,9.538,9.681,8.595,9.302,12.377,12.947,14.021,11.194,11.551,14.353,14.555,16.544,19.119,17.674,18.982,19.578,19.545,24.248,21.142,23.575,27.389,23.783,24.0,22.606,21.526,20.942,2018.0,General government total expenditure
915,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,16.9265,16.338,16.378,17.65,18.962,18.581,19.433,20.558,20.065,17.222,19.8525,20.74,20.214,19.512,19.706,19.218,19.175,20.5095,21.0465,21.007,19.26,21.4,21.678,2.0,2.0,2.0,2019.0,Output gap in percent of potential GDP
915,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,14.457,14.266,13.918,14.645,15.581,16.391,14.991,16.073,15.253,15.557,65.813,59.59,56.532,61.354,49.071,38.821,31.134,24.809,30.3,39.913,40.308,34.886,33.474,32.547,33.333,38.784,42.173,40.76,39.952,42.641,58.655,58.779,56.381,54.611,53.112,52.034,2019.0,General government gross debt
652,-7.0,-5.5,-3.5,-3.4,63.766,4.537,12.77,17.459,7.772,3.483,7.273,2.468,2.761,13.354,7.373,5.551,23.347,12.001,11.743,10.496,-9.643,10.304,-0.416,9.52,21.125,15.226,26.247,21.047,24.904,-21.527,36.391,48.792,10.461,-1.129,-17.087,-7.941,-3.848,-0.758,3.492,0.921,-16.427,6.917,6.546,6.38,6.56,6.361,2018.0,Volume of Imports of goods
652,-0.054,-0.508,-0.19,-0.227,-0.203,-0.256,-0.185,-0.205,-0.179,-0.202,-0.292,-0.377,-0.524,-0.708,-0.41,-0.32,-0.306,-1.002,-0.598,-0.947,-0.483,-0.374,-0.076,0.014,-0.685,-1.219,-1.678,-2.158,-3.4,-1.397,-2.77,-3.545,-4.914,-5.704,-3.698,-2.836,-2.867,-2.01,-2.044,-1.835,-2.304,-2.103,-2.508,-2.634,-2.413,-1.93,2018.0,Current account balance
174,11.728,3.623,-2.291,3.209,-2.284,4.007,15.737,3.504,5.03,10.868,9.037,6.76,1.731,0.17,0.727,10.335,12.453,4.052,20.254,5.93,15.833,0.073,0.724,10.111,2.918,1.016,14.182,16.434,-0.641,-21.331,-5.819,-8.83,-8.616,-0.47,8.042,3.292,2.607,6.744,2.589,-0.201,-5.083,5.914,9.03,5.301,3.468,1.961,2019.0,Volume of Imports of goods
174,-0.175,-0.594,-0.58,-0.778,-1.127,-1.827,-1.969,-2.081,-3.014,-4.427,-5.968,-5.34,-6.825,-8.267,-6.94,-9.056,-8.406,-6.947,-7.852,-7.751,-5.739,-8.319,-9.847,-14.009,-17.101,-12.329,-12.954,-15.607,-24.625,-35.981,-25.309,-21.28,-12.536,-6.543,-7.271,-4.911,0.974,1.878,1.613,1.061,-15.293,-5.361,-2.812,-1.971,-2.478,-3.277,2019.0,General government net lending/borrowing
174,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,-3.081,-4.816,-6.329,-5.9,-7.393,-8.268,-6.755,-9.274,-8.671,-7.725,-8.903,-8.566,-6.512,-9.106,-10.628,-15.471,-19.31,-13.24,-16.207,-20.133,-44.774,-35.732,-21.029,-10.278,4.325,10.311,5.831,6.007,11.056,9.491,7.899,6.827,6.916,5.288,1.6,-0.646,-2.432,-3.283,2019.0,General government structural balance
258,4.85,5.277,5.166,5.538,5.937,7.593,9.226,10.084,11.324,13.611,21.751,23.926,27.323,30.493,34.03,36.96,40.97,43.89,47.17,49.49,52.01,56.64,60.22,63.75,69.63,75.6,79.98,86.97,95.15,94.88,100.0,106.2,109.86,114.68,118.06,121.68,126.83,134.03,137.13,141.8,145.072,149.6,155.283,161.528,168.043,174.877,2019.0,"Inflation, end of period consumer prices"
656,12.557500000000001,11.68,10.611,10.623,12.1875,11.111,12.311,13.372499999999999,13.014,13.788,616.328,660.444,678.626,639.332,626.432,655.749,656.708,628.192,591.511,557.831,461.784,427.879,444.663,517.03,538.88,470.57,426.419,628.711,675.387,637.478,630.549,540.562,637.791,712.982,729.798,712.047,679.947,796.959,916.223,1012.495,1019.41,1066.837,1130.482,2.0,2.0,2.0,2014.0,"Gross domestic product per capita, current prices"
654,1761.087,1716.283,1751.584,1657.228,1712.415,1749.313,1696.2,1756.929,1756.283,1771.893,1816.269,1905.676,1921.061,1921.308,1934.723,1968.507,1998.049,2072.286,1572.842,1798.36,1779.823,1825.875,1852.983,1808.998,1791.723,1868.835,1877.821,1884.608,1927.043,1930.278,2023.14,2139.64,2057.722,2078.984,2053.851,2132.912,2197.747,2253.422,2278.955,2330.243,2213.959,2231.289,2270.071,2.0,2.0,2.0,2017.0,"Gross domestic product per capita, constant prices"
654,12.557500000000001,15.5,8.0,-26.8,65.3,-31.5,-6.5,28.8,20.9,-16.3,40.9,5.903,-70.657,164.628,134.584,-31.699,-12.906,115.636,-19.589,64.977,21.433,10.577,-11.488,-4.657,8.78,18.526,-13.292,13.435,0.245,20.129,-10.08,44.895,-12.371,4.253,6.797,7.603,-2.371,4.829,12.072,7.419,-30.171,56.016,-1.826,2.959,2.95,2.955,2018.0,Volume of exports of goods
